without,0.01411646080161331,0.013640873015873016
far,0.013108142172926645,0.014384920634920634
first,0.01613309805898664,0.011408730158730158
another,0.01008318628686665,0.016865079365079364
few,0.010335265944038316,0.016121031746031748
feels,0.0065540710864633225,0.01984126984126984
feel,0.01209982354423998,0.014136904761904762
world,0.01890597428787497,0.00744047619047619
humor,0.015881018401814974,0.010416666666666666
performance,0.017645576002016636,0.008680555555555556
ever,0.01487269977312831,0.011160714285714286
because,0.01487269977312831,0.011160714285714286
thriller,0.013612301487269978,0.01240079365079365
kind,0.012603982858583312,0.013392857142857142
between,0.013108142172926645,0.012896825396825396
often,0.015881018401814974,0.00992063492063492
over,0.01083942525838165,0.01488095238095238
less,0.009074867658179985,0.016617063492063492
sense,0.013864381144441643,0.011656746031746032
ca,0.009074867658179985,0.01636904761904762
entertaining,0.019410133602218303,0.005952380952380952
'll,0.01411646080161331,0.011160714285714286
thing,0.007310310057978321,0.017609126984126984
minutes,0.006301991429291656,0.018353174603174604
end,0.011091504915553314,0.013392857142857142
such,0.011847743887068314,0.012648809523809524
documentary,0.01688933703050164,0.007688492063492063
quite,0.011847743887068314,0.012648809523809524
seems,0.009074867658179985,0.015376984126984126
real,0.012856062515754978,0.011408730158730158
almost,0.01083942525838165,0.013392857142857142
picture,0.012603982858583312,0.011408730158730158
interesting,0.009326947315351651,0.013640873015873016
itself,0.01008318628686665,0.012648809523809524
these,0.01083942525838165,0.011408730158730158
down,0.008570708343836652,0.013640873015873016
moments,0.011595664229896647,0.01066468253968254
watching,0.009831106629694983,0.01240079365079365
tale,0.01487269977312831,0.00744047619047619
screen,0.01083942525838165,0.011160714285714286
after,0.008570708343836652,0.013392857142857142
go,0.009074867658179985,0.012648809523809524
rather,0.008318628686664987,0.01314484126984127
american,0.013864381144441643,0.007688492063492063
yet,0.012603982858583312,0.008680555555555556
full,0.011847743887068314,0.009424603174603174
romantic,0.014620620115956643,0.006696428571428571
ultimately,0.008570708343836652,0.012648809523809524
acting,0.009326947315351651,0.011904761904761904
man,0.012351903201411647,0.008680555555555556
've,0.009326947315351651,0.011656746031746032
heart,0.01688933703050164,0.004216269841269841
where,0.007058230400806655,0.013888888888888888
seen,0.012603982858583312,0.008432539682539682
before,0.00806654902949332,0.012648809523809524
despite,0.008318628686664987,0.012152777777777778
year,0.012856062515754978,0.007688492063492063
were,0.0065540710864633225,0.013640873015873016
hard,0.005545752457776657,0.014384920634920634
had,0.007562389715149987,0.01240079365079365
gets,0.007562389715149987,0.012152777777777778
original,0.01083942525838165,0.008928571428571428
then,0.0065540710864633225,0.01314484126984127
worth,0.013108142172926645,0.006696428571428571
comes,0.00806654902949332,0.011656746031746032
take,0.012351903201411647,0.00744047619047619
lot,0.008570708343836652,0.010912698412698412
human,0.01537685908747164,0.004216269841269841
my,0.009831106629694983,0.009424603174603174
come,0.008822788001008318,0.010416666666666666
me,0.005797832114948324,0.01314484126984127
same,0.007058230400806655,0.011904761904761904
watch,0.009326947315351651,0.009424603174603174
hollywood,0.009579026972523318,0.009176587301587302
takes,0.009326947315351651,0.009424603174603174
family,0.013612301487269978,0.005208333333333333
right,0.010587345601209983,0.00818452380952381
de,0.01134358457272498,0.007192460317460317
times,0.009831106629694983,0.008680555555555556
old,0.007814469372321654,0.010416666666666666
find,0.009074867658179985,0.009176587301587302
back,0.008822788001008318,0.009424603174603174
actors,0.009326947315351651,0.008680555555555556
dialogue,0.00604991177211999,0.011904761904761904
music,0.012603982858583312,0.005456349206349206
think,0.007310310057978321,0.010416666666666666
want,0.00806654902949332,0.009672619047619048
scenes,0.009074867658179985,0.008432539682539682
anyone,0.0065540710864633225,0.01066468253968254
gives,0.011595664229896647,0.005704365079365079
seem,0.0065540710864633225,0.01066468253968254
compelling,0.01209982354423998,0.005208333333333333
once,0.009074867658179985,0.007936507936507936
again,0.007562389715149987,0.009424603174603174
point,0.00604991177211999,0.01066468253968254
our,0.012856062515754978,0.003720238095238095
young,0.01083942525838165,0.005704365079365079
piece,0.011091504915553314,0.005456349206349206
things,0.004285354171918326,0.011904761904761904
going,0.00604991177211999,0.00992063492063492
years,0.010587345601209983,0.005456349206349206
say,0.0065540710864633225,0.009424603174603174
works,0.012603982858583312,0.003472222222222222
material,0.006301991429291656,0.009424603174603174
since,0.008318628686664987,0.007192460317460317
bit,0.008318628686664987,0.007192460317460317
pretty,0.006806150743634989,0.008680555555555556
least,0.00604991177211999,0.009176587301587302
style,0.009074867658179985,0.006200396825396825
show,0.0065540710864633225,0.008680555555555556
entertainment,0.00806654902949332,0.007192460317460317
fascinating,0.011595664229896647,0.003720238095238095
whole,0.005041593143433325,0.00992063492063492
did,0.004789513486261659,0.010168650793650794
cinema,0.012603982858583312,0.00248015873015873
kids,0.008318628686664987,0.006696428571428571
laughs,0.005797832114948324,0.009176587301587302
why,0.004285354171918326,0.010416666666666666
simply,0.005797832114948324,0.008928571428571428
clever,0.007058230400806655,0.007688492063492063
emotional,0.009579026972523318,0.005208333333333333
give,0.009326947315351651,0.005456349206349206
cinematic,0.007814469372321654,0.006944444444444444
making,0.006301991429291656,0.00818452380952381
experience,0.009831106629694983,0.004712301587301587
away,0.006806150743634989,0.007688492063492063
star,0.006806150743634989,0.007688492063492063
keep,0.008570708343836652,0.005952380952380952
anything,0.004789513486261659,0.009672619047619048
she,0.006301991429291656,0.00818452380952381
women,0.009326947315351651,0.00496031746031746
know,0.00604991177211999,0.00818452380952381
last,0.00604991177211999,0.00818452380952381
history,0.011595664229896647,0.002728174603174603
offers,0.009579026972523318,0.004712301587301587
series,0.004285354171918326,0.00992063492063492
need,0.007058230400806655,0.007192460317460317
him,0.006806150743634989,0.007192460317460317
charm,0.008318628686664987,0.005704365079365079
always,0.01008318628686665,0.003968253968253968
flick,0.005293672800604991,0.008680555555555556
dull,0.001008318628686665,0.012896825396825396
whose,0.00806654902949332,0.005704365079365079
special,0.005293672800604991,0.008432539682539682
instead,0.0035291152004033274,0.010168650793650794
idea,0.0032770355432316612,0.010416666666666666
fans,0.008318628686664987,0.005456349206349206
true,0.008822788001008318,0.004712301587301587
visual,0.007814469372321654,0.005704365079365079
nearly,0.00403327451474666,0.009176587301587302
part,0.009326947315351651,0.003968253968253968
manages,0.009074867658179985,0.004216269841269841
together,0.007310310057978321,0.005952380952380952
probably,0.004285354171918326,0.008680555555555556
moving,0.01083942525838165,0.002232142857142857
subject,0.007310310057978321,0.005704365079365079
turns,0.00604991177211999,0.006944444444444444
actually,0.005293672800604991,0.00744047619047619
engaging,0.009326947315351651,0.003472222222222222
sometimes,0.007814469372321654,0.00496031746031746
everything,0.004789513486261659,0.007936507936507936
sweet,0.008570708343836652,0.004216269841269841
predictable,0.0035291152004033274,0.008928571428571428
place,0.005797832114948324,0.006696428571428571
high,0.005041593143433325,0.00744047619047619
three,0.005041593143433325,0.00744047619047619
genre,0.007310310057978321,0.005208333333333333
screenplay,0.005041593143433325,0.00744047619047619
goes,0.004789513486261659,0.007688492063492063
plays,0.0032770355432316612,0.009176587301587302
around,0.005545752457776657,0.006696428571428571
especially,0.0065540710864633225,0.005704365079365079
trying,0.004537433829089992,0.007688492063492063
narrative,0.005797832114948324,0.006448412698412698
children,0.006806150743634989,0.005456349206349206
wo,0.006301991429291656,0.005952380952380952
silly,0.003024955886059995,0.009176587301587302
half,0.0035291152004033274,0.008432539682539682
effects,0.005041593143433325,0.006944444444444444
dark,0.006301991429291656,0.005704365079365079
comic,0.007058230400806655,0.00496031746031746
done,0.005797832114948324,0.006200396825396825
short,0.00403327451474666,0.007688492063492063
lacks,0.00403327451474666,0.007688492063492063
art,0.007058230400806655,0.004712301587301587
video,0.002268716914544996,0.009424603174603174
filmmakers,0.005797832114948324,0.005952380952380952
theater,0.0032770355432316612,0.008432539682539682
direction,0.004789513486261659,0.006944444444444444
horror,0.005797832114948324,0.005952380952380952
home,0.00604991177211999,0.005704365079365079
amusing,0.006301991429291656,0.005208333333333333
version,0.00604991177211999,0.005456349206349206
enjoyable,0.01008318628686665,0.001488095238095238
mr,0.007058230400806655,0.004464285714285714
enjoy,0.006301991429291656,0.005208333333333333
study,0.008570708343836652,0.002976190476190476
premise,0.0025207965717166624,0.008928571428571428
war,0.0065540710864633225,0.00496031746031746
feature,0.0065540710864633225,0.00496031746031746
care,0.00403327451474666,0.00744047619047619
matter,0.004789513486261659,0.006696428571428571
ending,0.00403327451474666,0.007192460317460317
now,0.005545752457776657,0.005704365079365079
'd,0.0037811948575749935,0.00744047619047619
power,0.007814469372321654,0.003472222222222222
next,0.003024955886059995,0.00818452380952381
familiar,0.006301991429291656,0.00496031746031746
becomes,0.0032770355432316612,0.007936507936507936
boring,0.0007562389715149988,0.010416666666666666
portrait,0.010335265944038316,0.000744047619047619
everyone,0.00604991177211999,0.00496031746031746
surprisingly,0.007562389715149987,0.003472222222222222
sure,0.005797832114948324,0.005208333333333333
looking,0.004789513486261659,0.006200396825396825
else,0.0027728762288883285,0.00818452380952381
wit,0.005041593143433325,0.005952380952380952
worst,0.0017645576002016637,0.009176587301587302
title,0.002268716914544996,0.008680555555555556
feeling,0.00604991177211999,0.004712301587301587
smart,0.00806654902949332,0.002728174603174603
each,0.0065540710864633225,0.004216269841269841
although,0.006301991429291656,0.004464285714285714
whether,0.004789513486261659,0.005704365079365079
play,0.004789513486261659,0.005704365079365079
rare,0.008570708343836652,0.001984126984126984
set,0.00403327451474666,0.006448412698412698
french,0.00806654902949332,0.00248015873015873
under,0.005041593143433325,0.005208333333333333
intelligent,0.007562389715149987,0.002728174603174603
john,0.0027728762288883285,0.00744047619047619
beautiful,0.008318628686664987,0.001984126984126984
romance,0.005545752457776657,0.004712301587301587
obvious,0.0032770355432316612,0.006944444444444444
message,0.005545752457776657,0.004464285714285714
sort,0.0032770355432316612,0.006696428571428571
recent,0.006301991429291656,0.003720238095238095
death,0.004285354171918326,0.005704365079365079
along,0.004789513486261659,0.005208333333333333
become,0.005293672800604991,0.004712301587301587
culture,0.008822788001008318,0.001240079365079365
exercise,0.002268716914544996,0.007688492063492063
viewers,0.004285354171918326,0.005704365079365079
charming,0.007310310057978321,0.002728174603174603
mind,0.005545752457776657,0.004216269841269841
easy,0.005797832114948324,0.003968253968253968
either,0.004285354171918326,0.005456349206349206
completely,0.0035291152004033274,0.006200396825396825
ideas,0.00403327451474666,0.005704365079365079
debut,0.005041593143433325,0.004712301587301587
leave,0.005545752457776657,0.004216269841269841
hours,0.0035291152004033274,0.006200396825396825
men,0.004789513486261659,0.00496031746031746
day,0.004537433829089992,0.005208333333333333
fresh,0.005797832114948324,0.003968253968253968
classic,0.004537433829089992,0.005208333333333333
mess,0.0012603982858583312,0.00818452380952381
intriguing,0.007058230400806655,0.00248015873015873
lack,0.00201663725737333,0.00744047619047619
effort,0.004285354171918326,0.005208333333333333
reason,0.003024955886059995,0.006448412698412698
interest,0.0032770355432316612,0.006200396825396825
shows,0.005545752457776657,0.003968253968253968
stuff,0.004789513486261659,0.004712301587301587
book,0.004789513486261659,0.004712301587301587
looks,0.00403327451474666,0.005456349206349206
certainly,0.004537433829089992,0.00496031746031746
girl,0.005545752457776657,0.003720238095238095
likely,0.0037811948575749935,0.005456349206349206
directed,0.00403327451474666,0.005208333333333333
mostly,0.005293672800604991,0.003968253968253968
neither,0.0015124779430299975,0.007688492063492063
quirky,0.005797832114948324,0.003472222222222222
tone,0.005041593143433325,0.004216269841269841
fine,0.005797832114948324,0.003472222222222222
strong,0.0065540710864633225,0.002728174603174603
put,0.0037811948575749935,0.005456349206349206
level,0.004789513486261659,0.004464285714285714
filmmaking,0.004789513486261659,0.004216269841269841
tv,0.0012603982858583312,0.007688492063492063
ends,0.003024955886059995,0.005952380952380952
filmmaker,0.005797832114948324,0.003224206349206349
fact,0.0027728762288883285,0.006200396825396825
ride,0.006806150743634989,0.002232142857142857
left,0.002268716914544996,0.006696428571428571
remains,0.004789513486261659,0.004216269841269841
problem,0.0017645576002016637,0.007192460317460317
camera,0.005293672800604991,0.003720238095238095
small,0.005797832114948324,0.002976190476190476
journey,0.007562389715149987,0.001240079365079365
'm,0.003024955886059995,0.005704365079365079
solid,0.00806654902949332,0.000744047619047619
storytelling,0.004537433829089992,0.004216269841269841
dramatic,0.0037811948575749935,0.00496031746031746
lives,0.005797832114948324,0.002976190476190476
attempt,0.002268716914544996,0.006448412698412698
past,0.004285354171918326,0.004464285714285714
sequel,0.004537433829089992,0.004216269841269841
passion,0.005293672800604991,0.003472222222222222
serious,0.005293672800604991,0.003472222222222222
face,0.0065540710864633225,0.002232142857142857
sad,0.005293672800604991,0.003472222222222222
powerful,0.00806654902949332,0.000744047619047619
line,0.0032770355432316612,0.005208333333333333
visually,0.005293672800604991,0.003224206349206349
touching,0.00806654902949332,0.000496031746031746
believe,0.00403327451474666,0.004464285714285714
melodrama,0.004285354171918326,0.004216269841269841
energy,0.004285354171918326,0.004216269841269841
shot,0.004789513486261659,0.003720238095238095
modern,0.00604991177211999,0.00248015873015873
terrific,0.007310310057978321,0.001240079365079365
suspense,0.004285354171918326,0.004216269841269841
beautifully,0.006806150743634989,0.001736111111111111
production,0.0032770355432316612,0.005208333333333333
honest,0.006806150743634989,0.001736111111111111
slow,0.00403327451474666,0.004216269841269841
actor,0.0027728762288883285,0.005456349206349206
simple,0.005545752457776657,0.002728174603174603
complex,0.00604991177211999,0.002232142857142857
tries,0.0015124779430299975,0.006696428571428571
opera,0.0032770355432316612,0.00496031746031746
dumb,0.0025207965717166624,0.005704365079365079
fails,0.0007562389715149988,0.00744047619047619
deeply,0.006301991429291656,0.001984126984126984
already,0.0012603982858583312,0.006944444444444444
falls,0.0017645576002016637,0.006448412698412698
audiences,0.0035291152004033274,0.004712301587301587
truly,0.004537433829089992,0.003720238095238095
scene,0.0037811948575749935,0.004464285714285714
pretentious,0.0005041593143433325,0.00744047619047619
different,0.00604991177211999,0.001984126984126984
must,0.004537433829089992,0.003472222222222222
above,0.004789513486261659,0.003224206349206349
proves,0.00604991177211999,0.001984126984126984
exactly,0.0032770355432316612,0.004712301587301587
summer,0.005797832114948324,0.002232142857142857
beyond,0.0027728762288883285,0.005208333333333333
black,0.0027728762288883285,0.005208333333333333
jokes,0.001008318628686665,0.006944444444444444
uses,0.005797832114948324,0.002232142857142857
easily,0.004789513486261659,0.003224206349206349
delivers,0.0065540710864633225,0.001488095238095238
case,0.0032770355432316612,0.004464285714285714
head,0.0037811948575749935,0.003968253968253968
crime,0.003024955886059995,0.004712301587301587
light,0.005293672800604991,0.00248015873015873
perfect,0.0065540710864633225,0.001240079365079365
rarely,0.004285354171918326,0.003472222222222222
spirit,0.005545752457776657,0.002232142857142857
reality,0.00403327451474666,0.003720238095238095
satisfying,0.005041593143433325,0.002728174603174603
coming-of-age,0.007058230400806655,0.000744047619047619
political,0.005545752457776657,0.002232142857142857
satire,0.0032770355432316612,0.004464285714285714
none,0.00201663725737333,0.005704365079365079
formula,0.003024955886059995,0.004712301587301587
cliches,0.0027728762288883285,0.00496031746031746
against,0.005293672800604991,0.00248015873015873
ways,0.005545752457776657,0.002232142857142857
second,0.004285354171918326,0.003472222222222222
project,0.0025207965717166624,0.00496031746031746
psychological,0.004789513486261659,0.002728174603174603
gone,0.00201663725737333,0.005456349206349206
otherwise,0.004285354171918326,0.003224206349206349
seeing,0.004537433829089992,0.002976190476190476
close,0.0035291152004033274,0.003968253968253968
mystery,0.0025207965717166624,0.00496031746031746
adventure,0.005041593143433325,0.00248015873015873
viewer,0.003024955886059995,0.004464285714285714
michael,0.004285354171918326,0.003224206349206349
given,0.003024955886059995,0.004464285714285714
hilarious,0.006301991429291656,0.001240079365079365
violence,0.002268716914544996,0.005208333333333333
difficult,0.0027728762288883285,0.004712301587301587
hour,0.00201663725737333,0.005208333333333333
rich,0.006301991429291656,0.000992063492063492
wrong,0.0017645576002016637,0.005456349206349206
novel,0.0037811948575749935,0.003472222222222222
occasionally,0.00403327451474666,0.003224206349206349
intelligence,0.0035291152004033274,0.003720238095238095
disney,0.00403327451474666,0.003224206349206349
side,0.0025207965717166624,0.004712301587301587
creepy,0.0035291152004033274,0.003720238095238095
overall,0.0032770355432316612,0.003968253968253968
talent,0.003024955886059995,0.004216269841269841
needs,0.003024955886059995,0.004216269841269841
brilliant,0.005797832114948324,0.001488095238095238
role,0.004789513486261659,0.00248015873015873
game,0.003024955886059995,0.004216269841269841
sex,0.00403327451474666,0.003224206349206349
entirely,0.0037811948575749935,0.003224206349206349
laugh,0.0025207965717166624,0.004464285714285714
pleasure,0.005293672800604991,0.001736111111111111
writing,0.003024955886059995,0.003968253968253968
nor,0.0015124779430299975,0.005456349206349206
woman,0.005041593143433325,0.001984126984126984
memorable,0.005041593143433325,0.001984126984126984
thought,0.0032770355432316612,0.003720238095238095
himself,0.0037811948575749935,0.003224206349206349
gags,0.0017645576002016637,0.005208333333333333
tell,0.0027728762288883285,0.004216269841269841
spy,0.0027728762288883285,0.004216269841269841
engrossing,0.006806150743634989,0.000248015873015873
guys,0.0027728762288883285,0.004216269841269841
taste,0.0025207965717166624,0.004464285714285714
animation,0.0035291152004033274,0.003472222222222222
perhaps,0.0037811948575749935,0.003224206349206349
stories,0.004537433829089992,0.00248015873015873
approach,0.003024955886059995,0.003968253968253968
during,0.003024955886059995,0.003720238095238095
appealing,0.004789513486261659,0.001984126984126984
keeps,0.00403327451474666,0.002728174603174603
taking,0.0035291152004033274,0.003224206349206349
lost,0.0032770355432316612,0.003472222222222222
turn,0.0027728762288883285,0.003968253968253968
important,0.004537433829089992,0.002232142857142857
hero,0.003024955886059995,0.003720238095238095
impossible,0.0032770355432316612,0.003472222222222222
mood,0.005293672800604991,0.001488095238095238
images,0.004537433829089992,0.002232142857142857
job,0.004285354171918326,0.00248015873015873
particularly,0.0032770355432316612,0.003472222222222222
wonderful,0.0065540710864633225,0.000248015873015873
personal,0.004537433829089992,0.002232142857142857
leaves,0.0017645576002016637,0.00496031746031746
several,0.0025207965717166624,0.004216269841269841
vision,0.004789513486261659,0.001736111111111111
themselves,0.0032770355432316612,0.003224206349206349
moment,0.0025207965717166624,0.003968253968253968
usual,0.004285354171918326,0.002232142857142857
acted,0.004537433829089992,0.001984126984126984
2,0.0035291152004033274,0.002976190476190476
finally,0.003024955886059995,0.003472222222222222
soap,0.0012603982858583312,0.005208333333333333
contrived,0.001008318628686665,0.005456349206349206
warm,0.00604991177211999,0.000496031746031746
tired,0.001008318628686665,0.005456349206349206
strange,0.004537433829089992,0.001984126984126984
offer,0.002268716914544996,0.004216269841269841
got,0.0025207965717166624,0.003968253968253968
running,0.002268716914544996,0.004216269841269841
call,0.0027728762288883285,0.003720238095238095
earnest,0.0027728762288883285,0.003720238095238095
quiet,0.005797832114948324,0.000744047619047619
help,0.005293672800604991,0.001240079365079365
surprising,0.004537433829089992,0.001984126984126984
elements,0.0032770355432316612,0.003224206349206349
fairly,0.0035291152004033274,0.002976190476190476
hope,0.0037811948575749935,0.002728174603174603
flat,0.00025207965717166626,0.006200396825396825
barely,0.0015124779430299975,0.00496031746031746
appeal,0.0032770355432316612,0.002976190476190476
remarkable,0.005293672800604991,0.000992063492063492
cold,0.002268716914544996,0.003968253968253968
getting,0.00201663725737333,0.004216269841269841
lead,0.0027728762288883285,0.003472222222222222
witty,0.005293672800604991,0.000992063492063492
sit,0.0017645576002016637,0.004464285714285714
thoroughly,0.0037811948575749935,0.00248015873015873
o,0.0037811948575749935,0.00248015873015873
quality,0.0035291152004033274,0.002728174603174603
social,0.0032770355432316612,0.002976190476190476
form,0.005041593143433325,0.001240079365079365
comedies,0.004285354171918326,0.001984126984126984
written,0.0032770355432316612,0.002976190476190476
stupid,0.0005041593143433325,0.005704365079365079
thin,0.0005041593143433325,0.005704365079365079
fantasy,0.00403327451474666,0.002232142857142857
memory,0.004789513486261659,0.001488095238095238
insight,0.0035291152004033274,0.002728174603174603
live,0.0027728762288883285,0.003472222222222222
told,0.00403327451474666,0.002232142857142857
bring,0.0032770355432316612,0.002976190476190476
having,0.0032770355432316612,0.002976190476190476
boy,0.0037811948575749935,0.00248015873015873
result,0.0025207965717166624,0.003720238095238095
possible,0.0035291152004033274,0.002728174603174603
nature,0.0037811948575749935,0.00248015873015873
starts,0.001008318628686665,0.005208333333333333
throughout,0.00403327451474666,0.001984126984126984
welcome,0.00403327451474666,0.001984126984126984
deep,0.005293672800604991,0.000744047619047619
clear,0.0027728762288883285,0.003224206349206349
guy,0.0012603982858583312,0.004712301587301587
days,0.0027728762288883285,0.003224206349206349
age,0.0037811948575749935,0.002232142857142857
thanks,0.005041593143433325,0.000992063492063492
sustain,0.00201663725737333,0.003968253968253968
behind,0.003024955886059995,0.002976190476190476
nice,0.00403327451474666,0.001984126984126984
writer-director,0.0027728762288883285,0.003224206349206349
sci-fi,0.00201663725737333,0.003968253968253968
found,0.0032770355432316612,0.002728174603174603
tragedy,0.0032770355432316612,0.002728174603174603
robert,0.002268716914544996,0.003720238095238095
somewhat,0.0035291152004033274,0.00248015873015873
wants,0.0012603982858583312,0.004712301587301587
inside,0.0037811948575749935,0.002232142857142857
creative,0.004537433829089992,0.001488095238095238
perfectly,0.004789513486261659,0.001240079365079365
points,0.0025207965717166624,0.003472222222222222
plenty,0.0027728762288883285,0.003224206349206349
leads,0.0032770355432316612,0.002728174603174603
emotionally,0.003024955886059995,0.002976190476190476
cool,0.0032770355432316612,0.002728174603174603
parents,0.0035291152004033274,0.00248015873015873
begins,0.003024955886059995,0.002976190476190476
thoughtful,0.005545752457776657,0.000496031746031746
act,0.003024955886059995,0.002976190476190476
sound,0.0027728762288883285,0.003224206349206349
others,0.0032770355432316612,0.00248015873015873
brings,0.004537433829089992,0.001240079365079365
saw,0.0017645576002016637,0.003968253968253968
sentimental,0.0032770355432316612,0.00248015873015873
david,0.003024955886059995,0.002728174603174603
words,0.0037811948575749935,0.001984126984126984
knows,0.004537433829089992,0.001240079365079365
situation,0.003024955886059995,0.002728174603174603
until,0.0025207965717166624,0.003224206349206349
ensemble,0.00403327451474666,0.001736111111111111
concept,0.00201663725737333,0.003720238095238095
gorgeous,0.004789513486261659,0.000992063492063492
maybe,0.00201663725737333,0.003720238095238095
excellent,0.004285354171918326,0.001488095238095238
